tweet,class
RT @lizzwinstead: WE SHOULD BE ABLE TO CALL WOMEN PIGS AND WHORES MORE. WE HAVE TO TAKE AMERICA BACK! #GOPDebate,1
"RT @AmyMek: .@foxnews tried their best to destroy @realDonaldTrump tonight! However, it didn't workâ€¦.it just exposed your network! #Fail #Gâ€¦",1
RT @ScottWalker: Russia &amp; China know more about @HillaryClintonâ€™s email server than Congress #GOPdebate #Walker16     http://t.co/Sd0cpKGhw1,1
RT @MrPeytonReed: Ted Cruz looks like the poor actor in prosthetics who replaced Crispin Glover in BACK TO THE FUTURE PART 2. #GOPDebate,1
RT @jjauthor: I just have to say I like @megynkellybut but she has gone over the top. She was trying to be the star instead of the candidatâ€¦,1
RT @VINNYGUADAGNINO: Bro Donald Trump has to stay in this race as long as possible for entertainment purposes #GOPDebate,1
"RT @WAGNERGIRLE: Thank you @tedcruz for speaking out on #govermentcartel 

#MakeAmericaGreatAgain  #SecureTheBorder #GOPDebate http://t.co/â€¦",1
RT @JensenClan88: This is like if everyone you hate on Facebook had dinner together. #GOPDebate,1
"RT @michellemalkin: #gopdebate Everything about Jeb Bush, Common Core, Pearson, PARCC &amp; money trail that you didn't learn from Fox ==&gt; httpâ€¦",1
RT @Daenerys: Listening to the #GOPDebate like http://t.co/3JrCuQdAFu,1
RT @thehill: WATCH: Rubio: God blessed the GOP with candidates; Dems can't even find one  http://t.co/22gJYz5Dz9 #GOPDebate http://t.co/d5câ€¦,1
"RT @deray: Someone, go give Ben Carson a pep talk. He seems defeated. I mean, he won't ever win. But he just sounds sad now. #GOPDebate",1
RT @nascarcasm: WHAT WE LEARNED: Ronda Rousey can knock someone out in less time than it takes for a politician to answer a question. #GOPDâ€¦,1
RT @ThePatriot143: #GOPDebate @megynkelly to Trump: 'When Did You Become a Republican?' Trump should have said 'When did you become a reporâ€¦,1
RT @AnthonyCumia: Waiting for Trump to speak while listening to other candidates drivel is like sitting through Air Supply waiting for Led â€¦,1
RT @megynkelly: .@realDonaldTrump:  If it werenâ€™t for me you wouldnâ€™t even be talking about illegal immigration #GOPDebate,1
"RT @DamienFahey: â€œSenator Cruz, your ears look like large oysters. Please explain.â€ #GOPDebate",1
RT @JohnKasich: What you miss during #GOPDebate commercial breaks: @JohnKasich invites the Cruz girls up to chat. http://t.co/5xGqGrcIag,1
RT @dbeltwrites: Donald Trump's hair looks like it's permanently being blurred out by the TV censors. #GopDebate,1
RT @realjeffreyross: Looks like the auditions for the role of Ron Burgandy. #GOPdebate,1
"RT @Marmel: ""My mother worked...""
- Nobody 
#GOPDebate",1
RT @ChrisRugaber: Bush says Fla. added 1.3M jobs but housing bubble was big driver - 3/4 jobs were gone 3 yrs later #GOPdebate: http://t.coâ€¦,1
RT @meowmanifesto: werenâ€™t barbaric white men â€œillegalsâ€ when they came here to steal from the natives? #GOPDebate,1
"RT @IamGMJohnson: ""I listen to the American People"" (As long as they are not immigrants, blacks, latinos, lgbtq and women) #GOPDebate #kkkoâ€¦",1
"RT @MattyIceAZ: Rand Paul claims ""We didn't create ISIS.""
Jeb Bush interrupts, ""We didn't, but my brother did.""
#GOPDebate",1
"RT @Bidenshairplugs: Retweet if you're tired of the Democrats importing third world peasants to win elections, and the GOP not trying to stâ€¦",1
"RT @KatiePavlich: We're already seeing difference between Senators and Governors. Senators ""I introduced legislation"" Governors ""We got thiâ€¦",1
"RT @itsWillyFerrell: Meanwhile, back at the White House...  #GOPDebate http://t.co/Un7gNNUhB7",1
"RT @peddoc63: Go CarlyðŸ“¢
Go CarlyðŸ“¢
Go CarlyðŸ“¢
@CarlyFiorina #Carly2016 #GOPDebate
@steph93065 @MaydnUSA http://t.co/Pk45i5Zvk0",1
RT @Writeintrump: I'm going to have to take the long way to the #GOPDebate because the bridge is closed. Well played Chris Christie. Well pâ€¦,1
RT @OldRowOfficial: Who do you really want leading the country? #GOPDebate http://t.co/fA9w5lHars,1
RT @Bipartisanism: Ben Carson spoke about science at the #GOPDebate and @neiltyson was like: http://t.co/bYoOH7i3N6,1
"RT @Phil_Cosby_: Sooooo...do we want any of these candidates as our next President? #GOPDebate 

 http://t.co/htuwEvREpg",1
"RT @TomiLahren: Hell yes! @marcorubio ""I was raised paycheck to paycheck..how is Hillary going to lecture me about student loans?!"" #Rubio â€¦",1
"RT @DRUDGE: Strange, creepy letter 'F' on screen as they spoke. Subliminal grading system courtesy of Zuckerberg.  #GOPDebate http://t.co/gâ€¦",1
RT @AnthonyMarlowe: #Trump #Video It cost 4 times more than the $700M it would've if it were being managed by @realDonaldTrump #GOPDebate hâ€¦,1
"RT @cenkuygur: My 5 year-old son saw @realDonaldTrump on TV and said, ""Dad, the clown is on TV!"" #GOPDebate",1
RT @KidFury: Everyone up there looks like an evil dentist. #GOPDebate,1
RT @NerdyWonka: Aaaaaaaaaaaaaaand the winner of the #GOPDebate is: http://t.co/BMh8u80tyh,1
"RT @FoxNews: .@JebBush: As governor of Florida, I defunded #PlannedParenthood. I created a culture of life in our state #GOPDebate http://tâ€¦",1
"RT @feministabulous: Trump can say ""I hate the concept of abortion"" because he'll NEVER NEED ONE. #GOPDebate",1
"RT @sallykohn: As always when watching current GOP crop of candidates, I feel very encouraged as a Democrat but very depressed as an Americâ€¦",1
RT @blowticious: Pro-life Republicans be like #GOPDebate http://t.co/bIOXOpLEjn,1
"RT @Franklin_Graham: 1st #GOPDebate--Encouraging to see several candidates express their faith in God and His Son, Jesus Christ. http://t.câ€¦",1
"RT @DeenaZaruCNN: .@RealBenCarson: Thank you Megyn, I wasn't sure I was going to to get to talk again #GOPDebate http://t.co/GNnn9idoNs",1
RT @RealMikeBennett: #DonaldTrump finishing each answer during the #GOPDebate http://t.co/AxCSmlUzFL,1
"RT @JessicaValenti: Sorry, if there's a God she's not in that building. #GOPDebate",1
RT @PhillyD: Ted Cruz just looks untrustworthy. It looks like even his eyebrows don't trust him. #GOPDebate,1
RT @DanScavino: .@MegynKelly trying 2show up @realDonaldTrump w @FoxNews. Trying 2take him down. Trying 2destroy him. Not happening. #Kellyâ€¦,1
RT @YoungBLKRepub: Just saying. #GOPDebate http://t.co/zqcAONpaKj,1
RT @seanhannity: .@tedcruz: â€œI think the real divide is whether weâ€™re going to have Republicans that actually do what we said we would do.â€â€¦,1
RT @BougieBlackGurl: How are y'all going to use the 5th &amp; 14th amendments to defend fetuses when y'all refuse to use it to defend living Blâ€¦,1
RT @barbhaynes: Stop saying pro-life. You're pro-fetus. You don't care about the mom. You don't care about the child after it's born. #GOPDâ€¦,1
"RT @mydaughtersarmy: Dear GOP,
If you want to stop abortions... 

#GOPDebate 
http://t.co/RbL1t4iPx6",1
RT @JimSterling: Phew! Tuned into the #GOPDebate just in time! http://t.co/BIVfRZKaF4,1
RT @cenkuygur: Does Ben Carson also want to follow God's law on non-virgin wives - stoning them in front of their father's house? #GOPDebate,1
"RT @GregAbbott_TX: @TedCruz: ""On my first day I will rescind every illegal executive action taken by Barack Obama."" #GOPDebate @FoxNews",1
"RT @megynkelly: Crazy day, fun night, exhausting week. This is moments before the #GOPDebate - firing up for the big event. http://t.co/vwGâ€¦",1
"RT @cmclymer: Fun Fact: in this party of super patriots, not a single candidate on stage has served a day in the military.

#GOPDebate",1
"RT @NerdyWonka: Somewhere in the White House, President Barack Obama is doing this and he's not even watching the #GOPDebate http://t.co/Yrâ€¦",1
"RT @peddoc63: Go CarlyðŸ“¢
Go CarlyðŸ“¢
Go CarlyðŸ“¢
@CarlyFiorina #Carly2016 #GOPDebate
@FlyoverCulture @LeahR77 @steph93065 @MaydnUSA http://t.co/â€¦",1
RT @davidcicilline: This is the worst episode of The Apprentice that I've ever seen. #GOPDebate,1
RT @TheBaxterBean: Scott Walker Lies: Says WI Budget Has $535M Surplus (Actually Has $1.76B Deficit) http://t.co/VVMxzkxLKr #GOPDebate httpâ€¦,1
RT @maureenjohnson: Ted Cruz is going to personally take away your telescope and try you as a witch. #GOPDebate,1
RT @jjauthor: Uhhh..@brithume most of us didn't like @megynkelly questioning of everyone..very ungentlewomenly! #GOPDebate,1
RT @puddinstrip: I hope when they come back they've replaced Megyn Kelly with Will Ferrell dressed as Alex Trebek #GOPDebate,1
"RT @TheDailyEdge: Scott Walker: ""We should treat everyone the same in America. Except women, of course."" #GOPDebate http://t.co/jUvKRjrQOT",1
"RT @mydaughtersarmy: 10 straight, wealthy, men suddenly the authority on LGBT, affordable h/care + women's reproductive rights

#GOPDebate â€¦",1
RT @SteveAmiri: This season of The Bachelorette sucks. #GOPDebate http://t.co/tRKbUPSudN,1
"RT @runolgarun: I made a #GOPdebate bingo card if anyone wants to play me, I've already got four squares so u better watch out http://t.co/â€¦",1
"RT @feministabulous: I don't always support everything Megyn Kelly says, but tonight she's my hero. http://t.co/QgwM5XG3F9 #GOPDebate http:â€¦",1
"RT @funnyordie: It's not whether you win or lose, Donald. The only thing that matters in life is not winding up like you. #GOPDebate",1
"RT @Marmel: MY mother worked.
THEIR mothers worked.
YOUR mothers worked.
Nobody mentioned their mothers.
Nobody.
#GOPDebate",1
RT @pattonoswalt: Dear Dr. Ben Carson: A CANTICLE FOR LEIBOWITZ is not a hopeful vision of the future. #tithing #GOPDebate,1
"RT @DLoesch: Cruz, Rubio led the night tonight. #GOPDebate",1
"RT @wriglied: Huckabee: We need a leader who believes we can once again be one nation under God.

SEPARATION. BETWEEN. CHURCH. AND. STATE. â€¦",1
"RT @AmyMek: The Torched has been passed -&gt;.@CandyCrowley is no longer the most Famous Political Assassin! Congratulations @megynkelly, U Wiâ€¦",1
"RT @DanScavino: ""EXCUSE ME! THIS COUNTRY OWES $19 TRILLION DOLLARS &amp; THEY NEED SOMEONE LIKE ME TO STRAIGHTEN IT OUT!"" @realDonaldTrump #GOPâ€¦",1
RT @pattonoswalt: I loved Scott Walker as Mark Harmon's romantic rival in SUMMER SCHOOL. Look it up. #GOPDebate,1
"RT @CapehartJ: ""The President can't tell us what we got"" in the Iran deal. Except he gave an entire speech about it yesterday. #GOPDebate",1
RT @CarlyFiorina: Itâ€™s almost time! Tune into @FoxNews at 5:00 p.m. EDT #GOPDebate #Carly2016 http://t.co/hEV7fe4HhR,1
"RT @hunterwalk: If men could become pregnant, whoooo wheeee, these answers would be different #GOPDebate",1
RT @seanhannity: .@realDonaldTrump: Now some of the people you would least expect are calling me up and apologizing. #Hannity #GOPDebate,1
RT @cameronesposito: Ugh will these guys ever shut up about how ppl shouldn't be killed during traffic stops? #GOPDebate,1
RT @brianstelter: Overnight #'s: #GOPDebate had a 16.0 household rating. The biggest GOP debates in 2011/12 had 5.3 ratings http://t.co/vhLâ€¦,1
RT @bazecraze: Ted Cruz looks like someone put a suit on a sigh. #GOPDebate,1
RT @deray: Christie comes across as a bully. But the bully that reminds you that he hurts people because it's in their best interests. #GOPâ€¦,1
RT @KatiePavlich: So far Fiorina has given most detailed answers to questions about how to solve problems i.e. China/Russia and cyber attacâ€¦,1
RT @amaraconda: me @ every republican ever #GOPDebate http://t.co/58imcbHrA7,1
"RT @GovMikeHuckabee: I pledge to kill #CommonCore &amp; restore common sense. Education is a family function, not a fed function. #GOPdebate htâ€¦",1
"RT @BuckSexton: Ted Cruz is positioning himself as all the fight and fury of Trump, without the unpredictability. Smart move. #GOPDebate",1
"RT @alexandergold: No one is actually voting for these idiots, right? This is just a fun event for SNL? #GOPDebate",1
"RT @WayneDupreeShow: Disagree all you want

#GOPDebate was hit job on @realDonaldTrump and calculated mute job on @SenTedCruz @RealBenCarsoâ€¦",1
RT @BettyBowers: Trump: A president who talks like an anonymous Internet comment.  #GOPDebate,1
RT @JoeMyGod: There is nothing better than watching these clowns out-Jeebus each other. NOTHING. #GOPDebate,1
"RT @CecileRichards: Hope &amp; the American Dream: For women, this means building the future they choose. The #GOPDebate was all about taking aâ€¦",1
RT @KatiePavlich: Great statement from Carson on race divisions in America #GOPDebate,1
"RT @pattonoswalt: All 3 moderators had 6 days intensive training to not trill the ""r"" in ""Rubio"" tonight. #GOPDebate",1
"RT @fakedansavage: Huckabee: Illegals, pimps, prostitutes aren't paying their fair share! #GOPDebate",1
"RT @GovMikeHuckabee: ""He was just so eloquent...He knew what he was saying. He believed what he was saying."" #ImWithHuck #GOPDebate
https:/â€¦",1
RT @4BillLewis: .@Rosie O'Donnell Responds to @realDonaldTrump Mid-Debate Insult http://t.co/hvN3G3c9Kq http://t.co/jPpgQi9TBN #GOPDebate #â€¦,1
"RT @BrickCh4News: Years later, doctors will tell Donald Trump that he has an IQ of 48 and are what some people call mentally retarded. #GOPâ€¦",1
RT @4BillLewis: #SocialMedia and the #FoxNews #GOPDebate are the future. #jebbush #MarcoRubio #scottwalker #realbencarson #JohnKasich #Chriâ€¦,1
RT @laina622: The king of resting bitch face #GOPDebate http://t.co/PvOS66iH2R,1
"RT @megynkelly: .@krauthammer: #GOPDebate winners are @tedcruz, @marcorubio, @GovMikeHuckabee &amp; @ChrisChristie. #KellyFile",1
"RT @tedcruz: Great conversation with @SeanHannity in advance of tonight's #GOPDebate: https://t.co/gRT7H6mJHG

#CruzCrew, I hope youâ€™ll lisâ€¦",1
"RT @FoxNews: .@ScottWalker pledges to lower the tax rate and reform the tax code, if elected president. #GOPDebate http://t.co/sknHfYkw3U",1
"RT @YoungBLKRepub: Liberals: Democrat Debate will be more interesting 

Me: Yeah two 70 year old white socialists going at it, pretty interâ€¦",1
RT @4BillLewis: #JohnKasich hawking hats on #Twitter - #GOPDebate #FoxDebate #socialmedia #Kasich4Us #retweet #realdonaldtrump #marcorubio â€¦,1
RT @4BillLewis: #GOPDebate starting to get serious. #scottwalker #realdonaldtrump #jebbush #MarcoRubio #BenCarson #socialmedia #retweet,1
RT @4BillLewis: #Facebook &amp; #Twitter made #GOPDebate interesting #jebbush #realdonaldtrump #marcorubio #scottwalker #JohnKasich #realbencarâ€¦,1
"RT @DadandBuried: Republicans love referencing the Constitution but REALLY seem to misunderstand the whole ""separation of church and state""â€¦",1
"RT @ImJustCeej: When the #GOPDebate candidates finally meet God, and see a She's a black woman http://t.co/ObWklPfUbQ",1
"RT @tjholmes: Right after a question about #BlackLivesMatter, a commercial for the ""Straight Outta Compton"" movie airs. I can't help but smâ€¦",1
"RT @pattonoswalt: Rand Paul is cornering the ""smattering of applause"" demographic. #GOPDebate",1
"RT @HRC: .@JohnKasich said heâ€™d love his daughters if they were gay, but his voting record says otherwise #GOPDebate http://t.co/qWNQMbLZ5d",1
"RT @AmyMek: The ONLY way @realDonaldTrump will ever be treated fairly by the media -&gt; 

#GOPDebate http://t.co/5wYduo9v2K",1
RT @JessicaValenti: Thinking of tweeting the debate the way the media covers women in politics. GAWD THEIR VOICES ARE GRATING #GOPDebate,1
RT @OhNoSheTwitnt: Hillary Clinton sitting at home reciting the names of the GOP candidates like Arya Stark's list. #GOPDebate,1
RT @DLoesch: Trump says his ability to buy politicians is â€œan example of a broken system.â€ #GOPDebate,1
RT @DWStweets: My message from the spin room to Univision? The winner of the #GOPDebate tonight was next year's Democratic nominee. http://â€¦,1
RT @GeneMcVay: #GOPDebate proved that @FoxNews is ALL IN for another liberal Bush-McCain-Romney establishment liberal.  THE BIG LOSER IS FOâ€¦,1
"RT @jjauthor: I was waiting for @megynkelly to ask @realDonaldTrump, ""When did you stop beating your wife?"" #GOPDebate @jgkight  http://t.câ€¦",1
"RT @JimFKenney: Hey @ChrisChristie -- if you want to check out the Constitution, it's right here in Philly. I'll keep the bridge open for yâ€¦",1
RT @ThePatriot143: âœ”ï¸ @FoxNews was totally fair to @realDonaldTrump especially in the 1st 2mins of the #GOPDebate http://t.co/6W3EpMpOeJ,1
RT @ScottWalker: .@BarackObamaâ€™s nuclear agreement with #Iran will be remembered as one of America's worst diplomatic failures. #GOPdebate â€¦,1
RT @zellieimani: Many Americans are outraged over emerging videos of....*omg finally police violence *...planned parent hood. #GOPDebate,1
RT @ShepNewsTeam: Fiorina the clear #GOPDebate winner in terms of Google searches so far: https://t.co/EV802sQThY http://t.co/SU6vl5v8rC,1
RT @ZerlinaMaxwell: How are they going to find enough ppl for the SNL sketch where the joke is they just say verbatim quotes from this hilaâ€¦,1
"RT @peddoc63: Go CarlyðŸ“¢
Go CarlyðŸ“¢
Go CarlyðŸ“¢
@CarlyFiorina #Carly2016 #GOPDebate
@steph93065 @MaydnUSA @LessGovMoreFun http://t.co/oheKLwZARc",1
RT @jenniferweiner: Candidates trying to out-anti-abortion each other. Contest ends when winner dismembers a woman of childbearing age on sâ€¦,1
RT @LeahR77: Guess The Bush FIX WAS IN #GOPDebate â€¼ï¸ He Gets The Most Questionsâ€¼ï¸ http://t.co/zuSRBs8QTa,1
RT @feministabulous: FYI: Planned Parenthood is more popular than any man on stage right now: http://t.co/IFPy8t26WB #GOPDebate,1
RT @ValeeGrrl: Why does this debate panel make me think of this? #GOPDebate http://t.co/eq8d6AuDqm,1
RT @philstockworld: From our Live Chat Room: #GOPDebate #Trump #Futures $SPY #NonFarmPayrolls #Jobs #Netflix -- http://t.co/0K06Sf81rq httpâ€¦,1
RT @MrGeorgeWallace: The other candidates are stayin' pretty calm considering they assume Dr. Carson's gonna mug them at some point. #GOPDeâ€¦,1
RT @MolonLabe1776us: How much did CNN/MSNBC/ Hillary pay @megynkelly to moderate tonights debate? #GOPDebate @realDonaldTrump http://t.co/Jâ€¦,1
RT @megynkelly: .@tedcruz:  Our leaders donâ€™t want to enforce the immigration laws #GOPDebate,1
"RT @WayneDupreeShow: Just woke up to tweet this out #GOPDebate 

Best line of the night via @GovMikeHuckabee http://t.co/6OV5hxHIcV",1
RT @TheBaxterBean: Rick Santorum said it best. #GOPDebate http://t.co/J97RbjEYlV,1
RT @ChuckNellis: FINALLY a #TedCruz question! And he HAMMERS it over the center field wall &amp; out of the park!! #CruzCrew #GOPDebate,1
"RT @maggieserota: ""Any word from God?"" is an actual question being posed to a group of grownups. #GOPDebate",1
"RT @BuckSexton: You also get the sense that @CarlyFiorina is actually the competent executive that Hillary Clinton pretends to be, but neveâ€¦",1
"RT @pattonoswalt: ""They call me Vito BORE-leone."" -- Dr. Ben Carson #GOPDebate",1
"RT @jfreewright: Last time I heard ""stupid"" &amp; ""idiot"" used so liberally in a debate was during a race for the president of my kindergarten â€¦",1
"RT @DonnieWahlberg: Not sure why @CarlyFiorina wasn't allowed in the primetime #GOPDebate tonight, but these guys are lucky she wasn't. Sheâ€¦",1
"RT @JillBidenVeep: Saying ""Bless You"" after someone sneezes is considered GOP healthcare. #GOPDebate",1
"RT @andreagrimes: And here come the candidates, arriving now for #GOPDebate http://t.co/Kk6xBkPajm",1
"RT @FrankLuntz: Tonightâ€™s biggest winner may have very well been @CarlyFiorina.

#GOPDebate",1
RT @megynkelly: .@realDonaldTrump on giving to #Clinton: I didnâ€™t know money would be used on private jets going all over the world. #GOPDeâ€¦,1
"RT @ChuckNellis: I said the other day that every time Carly speaks Hillary pees a little, still true. #GOPDebate",1
"RT @FredZeppelin12: Priceless. @CarlyFiorina cleans Chris Matthew's clock post-debate. This woman is a contender

#GOPDebate 
#GoCarly 

 hâ€¦",1
RT @AnneBayefsky: .@RealBenCarson: Iâ€™m the only one to take out half a brain but if you look at Washington you might think somebody beat meâ€¦,1
RT @saladinahmed: That part where Huckabee started screaming about fetuses and spraying chrome paint in his mouth was intense. #GOPDebate,1
"RT @P0TUS: Oh, this'll be good. Watch ten grown men channel God on live TV before they offer closing statements on screwing the poor. 
#GOPâ€¦",1
"RT @STOPTHiS: And the big loser if tonights debate is:
Megan Kelly
Megan you insulted our intelligence tonight.

#KellyFile 
 #GOPDebate
#kâ€¦",1
"RT @RealDonalDrumpf: As president, I will get tough on China. As soon as I've accepted delivery of my next shipload of shirts #GOPDebate htâ€¦",1
"RT @KatiePavlich: ""I don't want my marriage or my guns registered in Washington"" -Rand Paul #GOPdebate",1
RT @edwrather: The biggest losers in the debate were the Fox moderators who attacked instead of moderating #GOPDebate,1
"RT @GovMikeHuckabee: As President, I'll end the national disgrace of failing to care for vets who sacrificed for our country -&gt; http://t.coâ€¦",1
"RT @ChrchCurmudgeon: I'd vote for a hologram of Calvin Coolidge moonwalking across the stage right about now.

#GOPDebate",1
RT @JaclynGlenn: Here's the lineup for the #GOPDebate if anyone was wondering... http://t.co/OM8OSFGkHe,1
"RT @GovernorPerry: ICYMI: Not just no, but ""hell no"" to the #IranDeal! #GOPDebate #Perry2016 #tcot https://t.co/KqhJdJCGWS",1
RT @JessicaValenti: Huckabee: Two drinks shy of a hate crime #GOPDebate,1
RT @michellemalkin: #gopdebate fact check via Julia Hahn==&gt; Marco Rubio: Still a fraud on border security/national security ==&gt; http://t.coâ€¦,1
RT @ira: Rand Paul reaching for that black vote like: #GOPDebate http://t.co/SObMy09qDd,1
RT @britt27ash: Current mood re: #GOPDebate http://t.co/GFSNEDXEoj,1
RT @LilaGraceRose: .@megynkelly Abortion is never medically necessary. Why are you touting @PPact talking points in question to @ScottWalkeâ€¦,1
"RT @PoliticalShort: The same candidates I support after watching #GOPDebate are the very same  ones @FoxNews showed their hatred for-Trump,â€¦",1
RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates,1
Jeb Bush reminds me of elevator music. You hear it but you don't listen. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates,1
"RT @JillBidenVeep: Chris Christie should end every answer with ""we'll cross that bridge when we get there."" #GOPDebate",1
RT @JohnFugelsang: The 5 least recommended #GOPDebate Drinking Game Words: 5) 'Middle Class' 4) 'Cheney' 3) 'Science' 2) 'Black Lives Matteâ€¦,1
"RT @TheDemocrats: Marco Rubioâ€™s tax plan is pure 80s: 
â†‘ taxes for working families 
â†“ taxes for those at the top. 
#OMGOP #GOPDebate http:â€¦",1
RT @ScottWalker: Enforce the laws. Secure the border. Use e-verify. Prioritize the American Worker and American wages. #Waker16 #GOPdebate,1
"RT @TheDailyEdge: Jeb Bush: ""I support a culture of life. I also passed the first Stand Your Ground law for those who prefer a culture of dâ€¦",1
"RT @FoxNews: .@GovernorPerry: If you elect me as president of the United States, I will secure the Southern border. #GOPDebate http://t.co/â€¦",1
RT @the_ironsheik: WHY YOU DONT YOU ASK ME MODERATE BUBBA??? #GOPDebate,1
RT @HRC: For too long outdated ban has discriminated against qualified transgender Americans who simply want to serve their country #GOPDebâ€¦,1
"RT @cenkuygur: The GOP candidates in favor of God. How very, very bold! Fox News asking the tough questions! #GOPDebate",1
"RT @BillyCorben: Fortunately the 'Straight Outta Compton' commercial spent more time on ""the civil rights issue of our time"" than the #GOPDâ€¦",1
"RT @ColMorrisDavis: #GOPDebate recap: Men who said ""hell no, I won't go"" when they had military service chance saber-rattle w/the blood of â€¦",1
RT @Bipartisanism: Donald Trump at the #GOPDebate be like: http://t.co/Ak10IHSCXC,1
"RT @andreagrimes: Carson: I donâ€™t see color, I just see brains 

#gopdebate http://t.co/cyuQBKB3XD",1
"RT @RedStateJake: Hey @FoxNews - keep that degenerate @DWStweets FAR away from ANY #GOPDebate.

#tcot #ccot #ycot #tlot 
#PJNET #icon http:â€¦",1
"RT @jeffchu: ""I created a culture of life in my state."" â€”@JebBush, former Gov of Florida, which executed 21 people during his term in officâ€¦",1
"RT @RandPaul: Rand Paul Is Leading The Fight To Defund Planned Parenthood

Read more here: https://t.co/pUpwnGlaot #GOPDebate http://t.co/Iâ€¦",1
"RT @fakedansavage: You can believe in traditional marriage and believe in same-sex marriage too.
#GOPDebate",1
"RT @MikeDrucker: ""If you elect me, I'll be the best comic book villain president you've ever seen!"" - Donald Trump #GOPDebate",1
RT @captdope: Lessons learnt. Women must have babies. Education dumb. War good. Obama Stupid. Fuck immigrants. Trump Smartz. No healthcare â€¦,1
"RT @JoePrich: .@megynkelly  In 2012 you chided @CandyCrowley for ""going from objective moderator to active participant"" #GOPDebate http://tâ€¦",1
RT @KatiePavlich: Carly Fiorina makes it into the primetime debate with her answer from earlier on Iran #GOPdebate,1
"RT @paulapoundstone: #GOPDebate Trump just said he gave money to Hilary Clinton, and then he demanded she come to his wedding. I couldn't wâ€¦",1
"RT @AmyMek: Conservatives are a people without a Network! 

#GOPDebate @FoxNews",1
RT @JECarter4: New Jersey's credit rating has been downgraded 9 times since Chris Christie became Governor. http://t.co/m1I4eDF9pq #GOPDebaâ€¦,1
RT @siobhan_ogrady: The most important thing you'll see tonight. #GOPDebate http://t.co/40GJtBJOB5,1
"RT @JohnGGalt: This is a manufactured hit job on Donald Trump, Fox News has no class and it's transparent and pathetic, makes me sick. #GOPâ€¦",1
"RT @mrmilianspeaks: Dear Republicans

If you grew up broker than everyone else then why do you hate the poor so much?

#KKKorGOP  #GOPDebate",1
"RT @elonjames: Ben Carson is why the caged bird said ""Nah. We don't know him. "" 

#GOPdebate",1
"RT @goldietaylor: Trump basically said, ""I bought them because they were for sale."" #BNRDebates #GOPDebate http://t.co/gle2jybfBb",1
RT @fightfor15: Total number of mentions of Min Wage in tonight's Rep debate: ZERO http://t.co/Vd2oBzdjgj #GOPDebate #FightFor15 http://t.câ€¦,1
"RT @BRios82: .@CarlyFiorina laid off 30,000 workers and outsourced jobs to China. #GOPDebate http://t.co/nuBzUmsZCj",1
RT @politicoroger: Jeb Bush continues to act like a person who has wandered into an election he wants no part of. #GOPDebate,1
"RT @DonnieWahlberg: I love seeing the #StraightOuttaCompton movie preview during the #GOPDebate!

Will have seen both in the next 24 hours!",1
RT @kvxrdashian: when you leave the Republican Party and become a Democrat. #GOPDebate http://t.co/XrmlHwo1NV,1
RT @cameron_shore: .@HillaryClinton's reaction watching the #GOPDebate! http://t.co/12moTKC3vA,1
RT @maureenjohnson: This is what you get after a bunch of Facebook comments are bitten by a radioactive spider. #GOPDebate,1
#GOPDebate w/ @realDonaldTrump delivered the highest ratings in the history of presidential debates. #Trump2016 http://t.co/Sy3wNqwHTb,1
"RT @LilaGraceRose: ""Generations will look back at us and call us barbarians."" @marcorubio talking about America's killing of preborn childrâ€¦",1
RT @OnlyInBOS: My closing statement. #GOPDebate http://t.co/OiJj85PC35,1
RT @KatiePavlich: Audience loves Carson #GOPDebate,1
RT @Writeintrump: Chris Christie only gave Obama that big hug because the President had Bacon Bits in his pocket.   #GOPDebate,1
"RT @TheBaxterBean: ""If guns don't kill people why are they strickly forbidden anywhere near #GOPdebate?""

#DebateQuestionsWeWantToHear httpâ€¦",1
"RT @TheDailyEdge: Jeb Bush: ""We can't succeed by dumbing down everything. Although, climate science we can totally ignore."" #GOPDebate httpâ€¦",1
"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",1
"It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. ðŸ‡ºðŸ‡¸ #GOPDebate  #GOPDebates",1
RT @DanScavino: #GOPDebate w/ @realDonaldTrump delivered the highest ratings in the history of presidential debates. #Trump2016 http://t.coâ€¦,1
"RT @feministabulous: It's not a competition, but how have we moved so far on gay rights but women's rights is worse than it's ever been? #Gâ€¦",1
"RT @CarlyFiorina: At #GOPDebate, I won over our largest audience yet. Can you chip in $3 to help us keep it up?https://t.co/nzYnC1JRxS
httpâ€¦",1
RT @GovMikeHuckabee: Re China: You deal with a playground bully by punching them in the face &amp; putting them on the ground b/c they only resâ€¦,1
RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. ðŸ‡ºðŸ‡¸  #GOPDebate  #GOPDebates,1
RT @megynkelly: .@FrankLuntz focus group gives low marks to @realDonaldTrump saying heâ€™d consider third party candidacy. #GOPDebate,1
RT @MattyIceAZ: Somewhere Hillary is laughing. #GOPDebate,1
